ID,Rating,Review,word_count
,1,quality no more gd,4
,1,money is wasted,3
,1,bad product doesnt perceive,4
,1,in 34 use its get very bad condition,8
,1,very bad product,3
,1,dont buyit breaks with in few days,7
,1,v bad product,3
,1,material not good,3
,1,damage just only 10 days,5
2587.0,1,length very small than image very disappointed with product,9
,1,water is leaking from flask,5
,1,not working properly,3
,1,bad watch never buy it,5
,1,very poor qualitysingle only,4
,1,waste cycle from one word waste my money,8
,1,it is not good very bad,6
,1,waste productsimmediately repare camedont buy,5
,1,very bad product only last for 6 months,8
,1,its too bad,3
,1,size normal price high,4
,1,very bad and very small product,6
,1,low quality products,3
,1,damaged product not satisfied,4
,1,this is very cheap quality product,6
,1,very bad in quality,4
,1,very slow process,3
,1,not a good charger,4
,1,very bad not good,4
,1,verry poor product waste money,5
,1,product not working error showing 168a,6
,1,dont take not good thermosteel logo not there,8
,1,very bad quality shorts,4
,1,product doesnt work properly worst product doesnt purchase it,9
,1,dont go for this product,5
,1,waste of money,3
,1,very bad item,3
,1,not good product it get colourless in 15 days,9
,1,oil bottle and zig zag foot is missing,8
,1,oven is not heating the food,6
,1,very very good product,4
,1,very poor quality dont buy,5
,1,its very poor quality please return my money,8
,1,sticker not ok and chip product west of mony,9
,1,very bad waste of money,5
,1,waste of time and money,5
,1,very very bad qulity,4
,1,no installation at all useless tv,6
,1,too much heating,3
,1,i like to return the product not working,8
,1,display is very poor and picture quality is very poor,10
,1,heating too much,3
,1,very bad product,3
,1,very bad qualityand waste product,5
,1,very very bad ªªªªªªªªªªª,4
,1,remote is very delicate,4
,1,waste of money,3
,1,too much sand no good,5
,1,waste amount display not working,5
,1,very bad product,3
,1,sound quality very poor,4
,1,3rd grade quality dont buy any one,7
,1,bad quality dont buy,4
,1,very very very bad,4
,1,totally waste of money product camera quality very poorlagging problem,10
,1,mobile cannot be hold steadily,5
,1,nice ek number power bank,5
,1,not a good,3
,1,very bad quality,3
,1,pless dont bye its so bad product in my life,10
,1,bad product waste money,4
,1,yield is very less waste of money,7
,1,damage piece send,3
,1,router not working,3
,1,water is coming to clogs please dont buy,8
,1,waist of money,3
,1,pidol right side not properly set ððð,7
,1,size fit but quality is not good as expected,9
,1,not suitable for mosambi fruit,5
,1,water leakage problm very worst dnt buy this,8
,1,color not good,3
,1,this charger is damaged quickly,5
,1,very very bad products,4
,1,product quality not good like material,6
,1,with in two days itâs got damaged,7
,1,very very bad product dont buy,6
,1,this shoes inner soel quality is so bad,8
,1,i got damaged one,4
,1,item stand have spherical thread that losing material,8
,1,not usb operated,3
,1,very poor and unsatisfactory product worst,6
,1,quality is very bad,4
,1,very bad quality,3
,1,horrible low quality,3
,1,lens quality is very poor,5
,1,the inner tub is very small,6
,1,waste of money high price and low productnever buy,9
,1,size is not perfect,4
,1,not grinding well noice is coming and it is irritating,10
,1,with one wash the color faded,6
,1,very bad product plz people not choose this product,9
,1,noise while running not good,5
,1,screen mirroring connectivity problem dont buy this tv,8
,1,not so good,3
,1,no quality pipe,3
,1,very bad product dont waste money,6
,1,received poor quality manure,4
,1,quality is poor,3
,1,very bad ð,3
,1,waste and i wont recommend this product,7
,1,i hate this product waste of money,7
,1,low quality product only 10day service,6
,1,nyc water bottle,3
,1,poor quality product,3
,1,this is small quality is very poor,7
,1,bat quality is worst,4
,1,worst just print to 20 papers only,7
,1,cloth vary bad,3
,1,wrorst product sound quality not worth waste product,8
,1,waste of money,3
,1,no free installation heating time is approx 30 minworst product,10
,1,worst product bottle got damaged in 4 months only,9
,1,very very thin this products,5
,1,value for money,3
,1,low quality metal steel,4
,1,very useful product thank you upc,6
,1,veri bad item,3
,1,very bad products,3
,1,weast for moneynoy expected,4
,1,lose of money,3
,1,worst never purchase it,4
,1,finger side is ok but back is full loose,9
,1,not good for sensitive skin,5
,1,absolutely disgusted receive a damaged goods do not buy this,10
,1,not working within 20 days poor product,7
,1,not good wheels are not rotating property,7
,1,very bad product and service by company,7
,1,wash very bad cloth wash time not increase and decrease,10
,1,very difficult to assemble the hole is too small,9
,1,product was not good disply clarity not good,8
,1,guys please dont waste your money buy thisvery poor quality,10
,1,letters are blast,3
,1,this is very bad product,5
,1,it was broken,3
,1,beekaar product only paisa waste,5
,1,very bad product dont try anybody,6
,1,this is not a original dth remote,7
,1,very bad quality,3
,1,no use this product,4
,1,something is not good,4
,1,very tight fittings not at all comfortable,7
,1,fabric is very thin quality,5
,1,dont buy this pure soil and no vermicompost,8
,1,battery backup not good,4
,1,did not suit my skin,5
,1,not good jam issue,4
,1,not comfortable its making red mark on my feet,9
,1,not good product chief materials,5
,1,not so bad,3
,1,worst of product,3
,1,i am nothing like,4
,1,small size for double bed,5
,1,not up to the mark,5
,1,its very bad dont buy its not constitute record,9
,1,its waste off money and not good product,8
,1,worse itemand worse packing,4
,1,only two day used colour shades ª,7
,1,not g00d colors,3
,1,mixer sound is more than other mixers,7
,1,dont buy this all angles are same,7
,1,faulty product received,3
,1,dont buy this,3
,1,vest and bad experience,4
,1,to worest no one is installed tv till now,9
,1,range not as expected,4
,1,received a defective piece had to return back,8
,1,its so small not a value for money,8
,1,stand not proper stand after 15 days,7
,1,more thinner than previous and rings got iron,8
,1,use only one month n out of order,8
,1,no seed grow,3
,1,very poor quality of the product,6
,1,worst of money,3
,1,its too small,3
,1,third class quality very bed service vry vry poorð,9
,1,totally waste productsdont buy it please ð,7
1465.0,1,dont buy this phone it has bad camera quality,9
,1,dont buy this product,4
,1,bad product worst,3
3172.0,1,very bad product,3
,1,kadio quartz is not working only 1 month,8
3086.0,1,the product is vary low quality price is vary high,10
,1,its not even okaywaste of money,6
,1,3rd class product,3
,1,it very small,3
,1,not working well evey day no signal issuesoftware issue,9
2668.0,1,poor quality cloth,3
,1,febric quality is bad and colour miss print,8
,1,very ðð bad,3
,1,not so bad ok ok type,6
,1,very bad product dont purchase it,6
,1,very bad quality,3
,1,size to short,3
,1,damage pic we got,4
,1,very bad product,3
,1,product is lite small bt quality is good,8
,1,very poor product,3
,1,heating time is too late,5
,1,very bad product i have recieve,6
,1,very bad product it is a complete waste of money,10
,1,very bad product,3
,1,product was good but i received broken pieces,8
,1,not upto thae mark,4
,1,material not good sandal life only one month,8
,1,very bad product,3
,1,do not have any recharge battery,6
,1,quality best but flipkart delivery bad,6
,1,back side water 3 days once fill,7
,1,bad fabrick and simple design,5
,1,product quality is not satisfactory and over priced,8
,1,dont buy its not water leakage proof,7
,1,dont buyquality is worst,4
1803.0,1,bad quality bad performance,4
,1,this product is worth like 50 dont buy this product,10
,1,mic is not working,4
,1,small qnd worst quality item,5
,1,very bad experience very bad product,6
,1,not good material,3
,1,torn in middle,3
,1,local quality very poor,4
,1,wasting money very bad sound quality,6
,1,waste your money,3
,1,heat cut off is more than 4mins,7
,1,its too small,3
,1,looks good but bulb is not functional,7
,1,get irritation when applied on face,6
,1,poor quality product,3
,1,not satisfied faltu itom,4
,1,its fully loaded with dust dust dustfully disappointment,8
,1,very bad product not good,5
,1,sensor not working,3
2864.0,1,very bad ð,3
,1,very bad quality product dont buy it,7
,1,low quality good product,4
,1,its very bad and chiper clothes please dont buy,9
,1,very bad quality,3
,1,over heating unable to hold,5
,1,very poor quality,3
,1,very poor product quality wise,5
,1,fitting prblm low quality synthetic,5
,1,good product but installationis very bad by jeevees,8
,1,dont buy anyone worst product service also very very bad,10
,1,date cable not for c type,6
,1,very poor quality,3
,1,its not good bad because its damage,7
,1,very worst product,3
,1,not working waste of money zero result product,8
,1,very cheap product,3
,1,worked only for 1 year,5
2932.0,1,worst product i have seen full plastic and low quality,10
,1,very poor profomence,3
,1,cheap quality by seller,4
,1,wow verry nicemy mom is verry happy,7
,1,the quality is very worst teared in one week,9
,1,its not running,3
,1,lot of noise,3
,1,bad quality and bad product,5
,1,worst product ever i suggest it not to buy,9
,1,it is rubber ball,4
,1,great shoes but teh front side q little big,9
2793.0,1,worst experience from flipkart,4
,1,it a very bad prodect,5
,1,very bad product,3
,1,not working this product,4
,1,very poor quality,3
,1,dented product dont buy,4
,1,worst qualityby flipkart,3
,2,cheap quality and not satisfied,5
,2,dont buy very bad product,5
,2,after one wash colour has been faded,7
,2,very light leg of study table,6
,2,two plates are brokendisappointing,4
,2,battery life is very poor,5
,2,item very bad,3
,2,fabric is not good,4
,2,very low material use,4
,2,too small n quantity also,5
,2,ok product micro fibre threads dosenot work,7
,2,so bad clothes,3
,2,slow transfer rate,3
,2,riperig karva mate,3
,2,not as same as shown in picture so bad quality,10
,2,no colour mach,3
,2,not a cotton material its hard not absorbing water,9
,2,small in size quality is just ok,7
,2,directly mobile streaming of video in tv running very poor,10
,2,so transparent ð,3
,2,battery is not good,4
,2,very small very delicate,4
,2,quality not good use can use maxbone month,8
,2,range is not good,4
,2,not water tight,3
2001.0,2,heavy vibrations taking too much time,6
,2,quality is cheap,3
,2,quallity is very poorvery small in sizewaste of money,9
,2,bass quality is not very good,6
,2,its waste not showing wifi network l will exchange,9
,2,after first wash colour fade so very bad,8
3240.0,2,its very small waste of money,6
,2,poor sound qualitydid not liked that product,7
,2,product quality i dont like it,6
,2,not upton the mark just okay quality wise worst,9
,2,some plates print was not proper,6
,2,weighted shoes not finishing properly,5
,2,my expectations dont fullfill,4
,2,not good what i expected,5
,2,didnt got a last plastic piece,6
,2,product is not good,4
,2,nothing is provided fr installation,5
,2,very small size,3
,2,color faded after 1st wash,5
,2,very bad qualityim very disappointed,5
,2,better to purchase some other brands charger,7
,2,low class material,3
,2,its hurting on left side of the right feet,9
,2,bad quality product,3
,2,bettery is getting discharge on an immediate basis,8
,2,sounds quality is poor,4
,2,dont buy waste of money not working product,8
,2,poor qualitymy money lost,4
,2,the mop quality is not good,6
,2,its not good fabric,4
,2,very bad ðððð,3
,2,chrome cast and connectivity is very slow,7
,2,display damage sensor is not working properly,7
,2,it is not made of woodjust a plastic sheet inside,10
,2,given in very less quantity too smallð,7
,2,bamboo plant not goodð,4
,2,very less quantity,3
,2,not withstanding heat for 3 hrs,6
,2,football was not what we wanted â¹ï,7
,2,lifespan is lessif punctured cant be repaired,7
,2,2 hrs more than heating storage,6
,2,poor quality only could be used for light shirts,9
,2,not like expected,3
,2,small size nd low quality rod,6
,2,products is running very slow,5
,2,not same as given pictures vry thin clothes,8
,2,its not correct product,4
,2,not thats much good,4
,2,the side hooks are very delicate,6
,2,very bad product,3
,2,7 in 1 auto function ðð,6
,2,body are not stainless steel it is magnetic,8
,2,waste of moneyðð,3
,2,broken materials in side,4
,2,good as electrically not good for use,7
,2,omg5 pillows compressed and it viewed as one pillowpoor quality,10
,2,producing too much heat,4
,2,bad quality its not comfortable,5
,2,poor quality very poor,4
,2,looking not well,3
,2,heating time of water is very very slow,8
,2,not good for oily skin,5
,2,very small plates dont buy not worthy,7
,2,very bad product anyone dont buy this product,8
,2,average just look like ac room blankets,7
,2,prodact is change,3
,2,quality less product,3
,2,one wash disclosure,3
,2,grinding capacity is not good,5
,2,not too good,3
,2,nice but lens will no clarity,6
,2,plates are very small dont buy,6
,2,this seeds can not be gurminate please do not purchase,10
,2,connectors are leakage,3
,2,ok but not good,4
,2,writing speed is very low 2550 mb,7
,2,product is not good,4
,2,expected a bigger size,4
,2,not a steel product its only iron in coating steel,10
,2,battery is not good,4
1883.0,2,not cooling that much,4
,2,it just ok,3
2409.0,2,very small in size quality is not to goodpoor quality,10
,2,aux not working ð,4
,2,good quality but the mouth is leaking,7
,2,quality is not good,4
,2,very very small,3
,2,not so useful its not smooth to flour tuch,9
,2,speed is not up to the mark,7
1941.0,2,still not attended by crompton for demo n installation,9
,2,connectivity of wifi is slow,5
,2,colour was faded,3
,2,wire is to short,4
,2,nice but it like a rock,6
,2,its not good,3
,2,not fit in size fo duble bed,7
,2,below average product,3
,2,lower ink was product,4
,2,too soft to support the back,6
,2,its not cotton hard microfiber polyester type,7
2502.0,2,cloth quality and stitching is rubbish,6
1412.0,2,too big and noisy,4
,2,thermostatswitch for cut off disconnection is not working properly,9
,2,kettle is leaking from the first day,7
,2,very small watch,3
,2,colour fading after wash,4
,2,not good air not pass,5
,2,material is not good,4
,2,very bad cak,3
,2,fabric is too thin,4
,2,not so good,3
,2,not worthy in this price range,6
,2,product was damaged,3
,2,type c into iphone is not working,7
,2,not as expected quality,4
,2,quality is ok ok,4
,2,item not good,3
,2,stitching is now working,4
,2,very nice product,3
,2,mony is west,3
,2,not the besti feel a little oily,7
,2,not good enough,3
,2,only good not better,4
,2,nt much good,3
,2,plates starting breaking when food served,6
,2,very nice product,3
,2,replacement issue and fitting issue,5
,2,the bottle cap is bad,5
2601.0,2,do not buy after 3 month joints are break it,10
,2,bad quality west money,4
,2,ok but current bill is coming high,7
,2,worst ð products,3
,2,cottonso soft value for money,5
,2,nice but size is small,5
1507.0,2,worst product dont buy,4
,2,package good but item internal damage,6
,2,installation to let dont take this products dont west money,10
,2,its not worth during day time cant oppose sunlight,9
,2,quality and stitching is of low quality,7
,2,tot of noise this product,5
,2,not fitting well rubbish item,5
,2,quality is very bed,4
,2,bad quality waste of money,5
,2,dish is small but nice,5
,2,no aplic bed cover and dont cover 67 bed,9
,2,not recommended to buy,4
183.0,2,very bad quality,3
,2,very bad quality go l of wood,7
,2,the battery capacity is wrost,5
,2,not too good low quality,5
,2,lid is not good very bad quality,7
,2,cheap price and cheap product,5
,2,this item is not working,5
,2,packet quality is so bad,5
,2,for kids not for adults,5
,2,after wash colour is dull,5
,2,not good as expected,4
1112.0,2,after 1 month of usage pump stopped working,8
,2,item was goodbut quality of cloth not good,8
,2,network coverage is not good,5
1431.0,2,battery drain very fast,4
3070.0,2,1 nos pipe shortage,4
,2,wifi connectivity irregular,3
,2,doesnt show the refluection like the one in the picture,10
,2,after a wash bedsheet colour has gone waste of money,10
,2,average product not good what we expected,7
,2,verry verry bad product ðððððð,5
,2,dont buy any hindware products service is very horrible,9
,2,very low speeddont buy this item,6
,2,its not working 24 hourits working 8 hour,8
,2,not as expected,3
,2,i got already damaged product i am not asatisfied,9
,2,not squeezing properly,3
,2,its vry oily its nor suitable for oily skin,9
,2,product not good quality,4
,2,not good ð ð ð,5
,2,bad product this product touch screen not working,8
,2,quality wise not good,4
,2,small strikebending material,3
,2,very poor quality,3
,2,cheap quality it is not a fast charger,8
,2,quality not better,3
,2,size and quality not good,5
,2,not so good regarding its price,6
,2,very small size,3
,2,quality is bad sole quality is poor,7
,2,not worked nicely becoming hot very soon,7
,2,borders of big plates are broken into small pieces,9
,2,color after gone by washing 100,6
,2,very thin no wait,4
,2,the colour fainted,3
,2,the lights go off too soon,6
,2,very bad charger,3
,2,no best quality in bedsheet,5
,2,the car is very slow,5
,2,every seeds is not grown up,6
,2,light is not shining,4
,2,very small but very cute,5
,2,its very thin,3
,2,good product but cord is short,6
,2,very bad product,3
,2,not much quality within one month cloth got holes,9
,2,not at all satisfactery,4
,2,quality is not good not advisable to buy,8
,2,very bad product,3
,2,very small watch,3
,2,broke in just 1 fall,5
,2,quality not that good,4
,2,not power full bank,4
,2,i received a defective product,5
,2,good but not as expected,5
,2,quantity is very less very disappointed,6
,2,pad is tored down after 1 day of usage,9
,2,got damaged product,3
,2,poor buil quality,3
,2,low quality dont like very thin nd small size,9
,2,not worthy for the money,5
,2,very bad qualityit did not fluffef as it was expectedwaste,10
,2,fabric not good,3
,2,un satisfied with the size of rice cooker,8
,2,bad no use no quality this my money loss,9
,2,product is not working,4
,2,thay give only one battery 175w only,7
,2,colour nice but neak size small not fitting neak properly,10
,2,this is very bad product do not buy this,9
,2,too much noise,3
,2,quality is very thin,4
,2,stiching is not good,4
,2,very very bad quality,4
,2,product is not as expected,5
,2,its not working,3
,2,very small size,3
,2,very small dnt purchase,4
,2,not soo good,3
,2,mobile holder is so tight,5
,2,grinding is not fine as nice,6
,2,poor quality material feels cheap,5
,2,makes so much noise gets heated quickly,7
,2,this is very small size please mention size your ad,10
,2,quality is very poor,4
,2,after 1st wash its useless piece of cloth,8
,2,product was not a fresh one,6
,2,didnt connect at all with the tv hdmi nor rca,10
,2,product was not up to the mark,7
,2,one bottle cork is not working,6
,2,not 24hrs its 12hrs so far,6
,2,not good over heat combatant,5
,2,have an issue with the product,6
,2,good fabric but not fitting,5
,2,third class product,3
,2,nice product ð and balt quality is badð,8
,2,its just show piece it will not handle any weight,10
,2,no match products,3
,2,downtime is on issues,4
,2,two plates were while iam eating waste product,8
,2,very bad product ð,4
,2,cable is to small,4
,2,quality good but size vry small,6
,2,back support is not good,5
,2,it is a damage product,5
,2,its soo small waste of money,6
,2,not that much comfortable in a pocket very hard material,10
,2,quality very bad,3
,2,not soo good,3
,2,jar is not grinding finely,5
2934.0,2,not good product,3
,2,this is not good,4
,2,low quality item,3
,2,very poor quqlity,3
,2,not good bottle,3
,2,two minutes running its heavy hot,6
,2,very low quality fabric,4
,2,it is too small to cook,6
,2,after one month it stop working,6
,2,quality is very poor,4
,2,very poor quality,3
625.0,2,light indicater and l1 l2 not showing product,8
,2,dont understand why people promote this,6
,2,charger problem it will heat very soon,7
,2,the product not good,4
,2,quality is poor,3
,2,food over burn at bottom,5
,2,not fit very very lose,5
,2,very bad quality,3
,2,quality not good,3
,2,very bad product,3
,2,one holder was not working,5
,2,plug with wire not available ð,6
,2,size not good,3
2475.0,2,size to small,3
,2,ok but small,3
,2,its socket broken within a week poor quality,8
,2,not so good,3
1038.0,2,normal fin cooler,3
,2,very small size dont buy,5
,2,low quality and very sound,5
,2,not good phone,3
,2,not so good,3
,2,stopped working within 6 months,5
,2,worst very bad bat,4
,2,nothing special only expensive,4
,2,bass button is not there is only mistake in product,10
,2,very cheap quality not good quality,6
,2,quality is poor as expected,5
,2,size to small,3
,2,good but some problem in my product,7
,2,offter 2 month the shoo will be flat y,9
,2,doesnt look new,3
,2,not good oily constituency,4
,2,remote is not working,4
,2,its not proper size too big,6
,2,poor quality not satisfied,4
,2,poor quality products,3
,2,very poor quality,3
,2,plates are very small not recommended,6
,2,fabric not good but ok,5
,2,very good product,3
,2,nice good quality thanks flipkart ð,6
,2,not up to the standard,5
,2,pocket is pathetic otherwise good for daily use,8
,2,not pure cotton ok ok type products,7
,2,quality bad ð,3
,2,it is sound bar not good,6
,2,this is very loose to store books,7
,2,very difficult to assemble the pieces,6
,2,heavy load product not accept by my meter,8
,2,small size i m not satisfied,6
,2,the rings starts to rust after the first wash,9
,2,no batry backup sound not gud,6
2810.0,2,must send instructions to attach,5
,2,i am noticing fluctuations in speed at lower levels,9
,2,not as expected,3
,2,looking wise nice but not good quality clothes,8
,2,quality of material is not up to the mark,9
,2,bad quality and not casting all vedios,7
,2,wifi is non usablecan not connected,6
,2,not happening effective clean iron disappointed,6
,2,the quality of product is okay okay,7
,2,very lightweight seems will break in one fall,8
,2,waist of money not gudquality not gud,7
,2,germination rate very poor,4
,2,not a vermi compost only soil,6
,2,it is not really attractive as shown,7
,2,one bowl broken and all bowls have same size,9
,2,poor board quality,3
,2,dinner plates are very small in sizedisapointedðð,7
,2,it is very heavy and definitely not for tennis ball,10
,2,too small just ok,4
,2,product quality was low,4
,2,damaged after one wash poor material quality,7
,2,working not properly,3
,2,the start button stopped working after a month of usage,10
,2,print has gone in first wash,6
,2,its not worth,3
,2,very bad product,3
,2,okay okay product,3
,2,not meet expectations,3
,2,its not working waste of money dont buy,8
,2,not a good quality as par shwo in photo,9
,2,that product is good but guilty is not good,9
,2,very poor quality,3
,2,after 1st washing the color flew away,7
,2,not that much i expected is okay,7
,2,good but bulb is not given,6
,2,very lit not stiff to baby weightbaby diving very disappointed,10
,2,very bad home theater,4
,2,not a good quality product,5
,2,poor board quality,3
,2,quality medium only mobile load cape city stand,8
,2,fabric quality is very dull,5
,2,nice but size is small,5
,2,25 g its not working properly,6
,2,not working west prodacit,4
,2,not a comfortable,3
,2,striching not well average quality,5
,2,too much heavier,3
,2,jar lids are became loose after few dayswaste of money,10
,2,good not bad,3
,2,the product is of poor quality,6
,2,plate size small not as expected,6
,2,not pure sine wave noice problem,6
,2,not a good product,4
,2,quality not upto the mark look for something else,9
,2,this is not working,4
,2,the leather strap is of worst quality,7
,2,nyc but after one wash colour is faded,8
,2,poor board quality,3
,2,fabric is not good,4
,2,i have returned this product because of poor quality,9
,2,its not working,3
,2,product quality is very poor,5
,2,not good wast of money,5
,2,bad study tableits pipes doesnot fix priperlywaste of money,9
,2,poor germination seed waste,4
,2,worst not charged,3
,2,plastic attachments is very poor guilty,6
,2,leaking at top,3
,2,wifi its not working,4
1016.0,2,got a damaged one,4
,2,insulation quality is very poorð,5
,2,material is not solid,4
,2,not to the mark,4
,2,takes a long time to charge,6
,2,price money too high not satisfied this product,8
,2,many short size giving me and quality is poor,9
,2,not good product small size bad quality,7
,2,very bed product and very poor service facilitie,8
,2,low germination seeds ð,4
,2,on day 1 this product is overheating,7
,2,quality is not good,4
,2,poor quality make strong for handle,6
,2,vomit is smoll but looking so good,7
,2,after use waste product,4
,2,not met my expectations,4
,2,not good too bad colour valo na,7
,2,not a good item,4
,2,not as expected,3
,2,worst productmotor is not working,5
,2,good little damage,3
,2,i got old modelbut it is good,7
,2,ok ok typeuseful but products quality not very good,9
2542.0,2,quality is not good and storage is little size,9
,2,vry poor quality,3
1687.0,2,cooler was not goodnew coolers pump was faulty,8
,2,cap not open,3
,2,quality is not so good,5
,2,bad material dont buy this,5
,2,im not completely happyð,4
,2,small flowers in high prise,5
,2,quality is very poor,4
,2,is not thats good but ok ok types,8
,2,ok ok product not recommended,5
,2,spin is not working after one month,7
,2,not good before i order,5
,2,very worst product,3
,2,bass is good but treble is notthere,7
,2,waste off money,3
,2,bad and very bad,4
,2,after use 2 week not workingÿ,6
,2,no useful in any way unnecessary product,7
,2,not happy with this product,5
,2,very bad not aspected from flipkart,6
,2,low quality product and alignment between pieces also not great,10
,2,not as expectedâdisappointed with the product,6
,2,heating very slow wait for 20 mins to heat,9
,2,product is goodbut big plate is very small,8
,2,this product quality was bad,5
,2,power bottom not fix properly,5
,2,product is okay but made in china,7
,2,very poor product,3
,2,after using 1 month started hanging,6
,2,watch belt broken after only 3 month of purchage,9
,2,not sturdy lookwise good inside cardboard,6
,2,not as i expected,4
,2,stuff is not expected,4
,2,low quantity product a,4
,2,this net is not good for cricket,7
,2,with in 4 months damaged 2 times,7
,2,not so good product please improve quality,7
,2,low quality and more damage dont buy this product,9
,2,packaging is very bad,4
,2,quality not good,3
,2,heating problem ððð and very noisy ð,7
,2,its not subtle for more then 58 person,8
,2,camara not goodplease add flash light,6
,2,size is too small,4
,2,dont buy this not good wood,6
,2,quality is good but size is too small,8
,2,product is average and inferior quality,6
,2,very small size,3
,2,this product is size is so small,7
,2,it is good but not upto the mark,8
,2,just love it ðððð,4
,2,flipkart know how to make foolish to simple person,9
,2,camera not good,3
,2,quietly is not good,4
,2,cheap fabric quality,3
,2,not satisfied heat more,4
,2,it wos doing very noise,5
,2,very bad dont buy,4
,2,dont buy bad quality,4
,2,nt so gud,3
,2,dents were found on the sides of the fridge,9
,2,very difficult to assemble,4
,2,so so quality,3
,2,motor will be quick heated,5
,2,it takes ages to heat the water,7
,2,there is no smell of camphor burn only black smoke,10
,2,bad quality product,3
,2,not so good,3
,2,very disappointed quality is not so good,7
,2,very bad product i dont like it,7
,2,not of fit,3
,2,not the best table to have,6
,2,good for normal photos,4
,2,not at all good,4
,2,small size but quality vary good,6
,2,very bad dont buy this,5
,2,this one is not bad in terms of the price,10
,2,not value for money,4
,2,not a good,3
,2,worst product money waste,4
,2,dont buy this not good wood,6
,2,product quality so bad,4
,2,heating level is very low,5
,2,littel bit defective on from front side,7
,2,not good products,3
,2,not so good,3
,2,dont book this,3
2074.0,2,cloth is unsatisfactory,3
,2,it is worst ð,4
,2,over load pr dhua deti h,6
,2,will run but not so well,6
,2,not good this price poor quality,6
,2,bed quality yar,3
,2,quality not good not charge working,6
,2,nice product but low quality,5
,2,quality not that great,4
,2,flipcart giving useless product,4
,2,very small size packing is good nice delivery,8
,2,bad quality avarege compared to rodio brand is good,9
,2,motor heating abnormally and the drum not stable,8
,2,not a good quality,4
,2,one rod is missing rest everything is ok,8
,2,very small and i m very disappointed,7
,2,it is ok ok productslightly smaller in size,8
,2,it was not good,4
,2,not bad not bad,4
,2,its ok but not excellent,5
,2,not good quality,3
,2,very bad quality,3
,2,very bad shoes wast of money,6
,2,good par on bag,4
,2,its not ok as i expected,6
,2,not typical metallic balloons,4
,2,its getting too much heat,5
,2,pin is worst,3
,2,i like this shelfthanku so much shopsy âïð,8
,2,didnt kept warm even for 6 hrs,7
,2,very bad smell,3
,2,nice but during grading vice is very loudly,8
,2,food over burn at bottom,5
,2,not bad ð,3
,2,this bat not suitable for full match bad quality,9
,2,the colour prints are dull,5
,2,no worth many waste,4
,2,its not a wooden below average products,7
,2,products looks and feels cheap,5
,2,grow only two out of twenty types,7
,2,they only make foolish,4
,2,within four months mixer blades gone,6
,2,not good for weight books,5
,2,only other wifi connect,4
,2,not good very small size,5
,2,colour in printing not good,5
,2,not too goodworks only 10 to 20 days,8
,2,in 2nd day it is hang and not working,9
,2,totally disappointedwaste of money,4
,2,plate was brokenso disappointing plate is small,7
,2,showing big images but give a small size product,9
,2,not good quality,3
765.0,2,cooler is average small size and costly rather than market,10
,2,bad dont by,3
477.0,2,it is suitable for 1 man only,7
,2,thali is very thin,4
,2,quality is very low,4
,2,material is not solid,4
,2,very bad product dont buy it,6
,2,bad quality sticker pasted around plywood,6
,2,handle is broken,3
1398.0,2,good but power consumption is more,6
2922.0,2,only shoes rack,3
,2,do not buy bad experience,5
,2,ok product in but not very good poor quality,9
,2,very slow to charge discharge very fast,7
,2,edges stitching quality is very poor,6
,2,not so good,3
,2,cleaning is not good too much wastage of water ð,10
,2,thise is not value for money dont buy this product,10
,2,ow suction power and inconvenient,5
,2,not so good,3
,2,bad product no thickness cloth,5
,2,size are small card doesnt fit properly,7
,2,not dat great,3
,2,it needs so much time to cook food,8
,2,waste of money,3
,2,this is dump dont buy this product,7
,2,noise level high,3
,2,excellent build quality just loved it,6
,2,product is okbut not a powerfuland accessories not okkk,9
,2,very small for little heavy child,6
,2,not worth this price,4
,2,not bad but not goodthis product is ok,8
,2,not wifi working,3
,2,not a bad,3
,2,heat time very low just 30 mnt,7
,2,not suitable for oily skin,5
,2,it is smaller in size then mentinod,7
,2,its an almost transparent curtain,5
,2,size not fitted and quality is very low,8
,2,material is bad,3
,2,not so good productsome seeds are not growing,8
,2,size is small,3
,2,i got damaged product,4
,2,very bad quality,3
,2,bowl was very small,4
,2,poor quality broken within one month,6
,2,not upto the expectations,4
,2,switch onoff button quality too poor use very carefully,9
,2,nice but size is small,5
,2,color is dull it could be better,7
,2,very bad not buy,4
,2,very bad product ð,4
,2,good product but sound is too loud,7
,2,waste of money,3
,2,very small for even for 4 people,7
,2,quallity is very poorvery small in sizewaste of money,9
,2,material is not good pls dont buy,7
,2,overall its not good at all,6
,2,it barely prints pages,4
,2,it was broken,3
,2,its too delicate,3
,2,heat while use after 20 or 30 mint,8
,2,product rate is very high and volume very slow,9
,2,nice watch the best ð,5
,2,loss of weight,3
,2,bedsheet faded after first wash,5
,2,remote not working,3
,2,too small size,3
,2,worst sound waste of money,5
,2,its have only less features,5
,2,remote is not working,4
,2,low quality west of money,5
,2,dont buy this product,4
,2,it consumes more power,4
,2,quality of the product was not good,7
,2,poor quality products,3
,2,no cotton material i gottotaly disappointed,6
,2,very cheap productððkoalty,3
,2,poor quality materials,3
,2,not satisfied ð,3
,2,battery backup is not expected from mi,7
,2,data cable isnt working,4
,2,bass not good,3
,2,because material is very poor and waste of money,9
,2,first charging is not supported on my micromax note 8,10
,2,i i dont like it this is product,8
,2,very thin layer cloth,4
,2,after using 2mnts bad qualityelastic band poor quality,8
,2,not that great as expected,5
,2,charger is not comfortable,4
