ID,rating,review
424,5,Sound quality is great also compact size makes it very easy for usage during travelling . Loved it!!!!READ MORE
425,5,An amazing headphone under 1000/-. I use it mainly for gaming the and there is very minimal/zero latency.You can hear every detail in the game and is really helpful. Portable too. The build is not the best I would say and is definitely not the lightest wireless headphone around but I'm confident that this is worth the money.Sometimes I use it with my laptop using the 3.5mm cable and happy with it.READ MORE
426,5,better product good in sound quality and two way useable thank you sellerREAD MORE
427,4,"it's pretty  good  , everythings fine   but  the only  thing is that  I ordered this  on 4th December   and it showed that it would  reach on 18 Th December  to 19th December   but I got this on 29 December   !  I almost  lost hope for this product  but thank God I got thisREAD MORE"
428,5,first of all flipkart deliver and agent behavior so good and reliable.secondly boat headphone quality and durability so good far as i aspect ed which is fascinated me also.lastly thank to flipkart for such a grate  product to delivery and i recommend everyone for buying this product.READ MORE
429,4,"Pros : Good quality of materials are used , handles day to day use easily . Good quality sound , bass is ok .cons : Range is low . Can have connectivity problem in crowded places like bus,train .It's best in this price range .READ MORE"
430,5,great headphones in affordable price segment. The muffs can be tight when u first use it but it's going to get better over time and it gets adjusted.READ MORE
431,5,"I got one defective product first time, then I returned it and ordered new one, as the seller dont have replacement policy. I was unable to hear sound from one speaker from first purchase. When new one arrived, I just shocked, it was mind blowing. Super bass, crystal clear sound, it do work without Bluetooth, we can connect it through aux cable which is supplied with it. Also got charging cable. Charging cable is not up to the mark, very cheap. When I received the parcel, Original product bo...READ MORE"
432,5,It's the best at this price range. But one side stopped working about a month. But it was replaced by boat company.. Good one.. Worth it!!READ MORE
433,5,Very nice product by boat best Bluetooth handset at this price i loved it soo much highly recommend thisREAD MORE
434,5,Very good headphones. The comfort factor is really good. There is an advantage in that it can be used as both wireless or wired. Overall great value for money.READ MORE
435,5,first time I am giving my review. friend believe me it is a very good product..everything is fine and good. you will feel happy after purchasing it.READ MORE
436,4,nice headphone but bluetooth range kaam hai long distance is doesn't work but sound quality is best and battery is also good ....thank you FlipkartREAD MORE
437,5,headphone quality is very super and the base is very Panchi and clear clear sound I love the quality of headphone the Bluetooth connectivity is also very good and the charging time is also very less its charge only 2 hours better sound in better qualityREAD MORE
438,4,good sound and excellent bass with a good design and an adjustable battery back upREAD MORE
439,3,Good headphone Bluetooth nice sound but not more adjustable in proper head .READ MORE
440,5,"Colour & quality is awesome , but size is small ,can't wear this for long time, but after months of usage it will get comfort to you, nice product to buyyREAD MORE"
441,5,Awesome quality of sound and btry backup is very good as well on this price best headphone.READ MORE
442,3,Overall a very good Bluetooth headphone in this range. But when i talk with on phone using this headphone the opposite person shouldn't get my voice clearly some time the receiver  was not getting me a little. This is the only reason why I was returned this after trying it 2 days. Otherwise it was very good for listening songs only.READ MORE
443,5,"Nice headset, super sound, super base quality, good battery backup...overall goodREAD MORE"
444,3,sound quality is truly amazing... but cant use more than 1hour .ear starts paining. not comfortable fit.bluetooth is fine for music but it dorsnt work properly when watching videos in bluetooth mode(buffer problem)READ MORE
445,3,Sound quality is good bass is superb but battery life is not good . After three months it couldn't start so if think to buy this I suggest u to that buy some little boat earbuds or other boat neckband which really good as compared to this  so last thanks Flipkart for taking my reviewREAD MORE
446,3,Writting this review after 6 months of use Genuinely this sounds good 👌 but this is not very comfortable after using for 1 hours this hurts a lot its very tight to ears and they claim 6 hours of playback and its gave me around 4.5 hours of battery life and when it reaches 100%-30% it suddenly die. Hope this review helpful to you.If planning to buy this headphone u have to compromise with the comfort.READ MORE
447,5,Not comfortable for long time use ...lakin 2 hr use k lea best h or sound toh very good es price range mREAD MORE
448,4,This is a really awesome wireless headphone as compared to its price n all its really worth of money. Totally in love with this product.READ MORE
449,5,"product is good over it's a good company, and however dint like the courier fellow spoken to me wile made call to him to ask when he will be coming to house to deliver it was sound like not interested in talking to customer on the phone rude way sounded  plus he dint had a change.....READ MORE"
450,5,verry good product. I am a music producer. I've use many headphones. but this is an amazing product. you can actually feel the bass. and battery backup is amazing. I don't even charge it 2 3 days . great product if you are a music fan. than go fot itREAD MORE
451,5,I can't believe this kind of advanced features provided by boat in a minimum price.....it's too cool and impressive gadget...I love it.READ MORE
452,5,Super low price for an extraordinary product. Bluetooth connection is quick with my samsung. Bass quality is really good and doesn't sound harsh. The headphones are lightweight and portable. It also comes with aux cable just in case if battery dies. The beep sound is pretty strong if the volume is high. Best bluetooth headphones you can buy for the price 999rs. We need more such products from Boat.READ MORE
453,5,Awsome and extordinary product.... It's has really good sound quality.... It refreshes me when I hear soft music.... But It needs better base quality.READ MORE
454,5,*Bass works best (5/5) with aux cable otherwise 4/5.*with this price.. this is the best product. *I got it in 999. If it is 1.5k then se for other options. otherwise this is the best.READ MORE
455,5,best one you love this product it was awesome and best sound quality and battery backupREAD MORE
456,5,nice work very well and rewarding experience with this isREAD MORE
457,2,"After using it for more than month here is a honest review. Sound Quality, Bass and Battery time are good. But main concern is connectivity. You can feel bluetooth connection issues using headphones even if your phone is in pocket, specially when you are making calls. They claims 10 meters range but tbh its pathetic. Also Microphone is not efficient as it doesn't have noise cancellation, so other party can't hear you properly when you're outside or surrounded. Good thing is, it can be used in...READ MORE"
458,5,nice headphones with superb bass but not comfortable on ear good battery pack up still worth buyingREAD MORE
459,4,No doubt on this its awesome But its not for hard core gaming if u play sound got delay.. if u have trust on this company n really liked it take this..If u dont have budget to take another one dont get upset put a ox cable and then play it works correctly  for ur gaming...READ MORE
460,5,the best in the world what a bass  of the product i like it too much  and the best thing in it is a colorREAD MORE
461,3,"It's been 3 month I'm using this headphone, Personally I'm Boat speaker and headphone lover I'm already having 2 speaker and 1 headphone for my family but this headphone really not upto the level. first time I'm hearing the audio i didn't like the audio quality but after it's ok and bass is overwhelming bcoz of that in high volume music gets distorted. Build quality is ok but it won't fit for everyone for me it fits ok but for my family members it's not fitting well they are feeling discomfor...READ MORE"
462,4,"nice quality headphones,high quality beats and crystal clear sound but there is also a fault that when i plug the jacks it sounds clear but when i use the Bluetooth feature,it feels something like uuuuuuREAD MORE"
463,5,this product is very good in battery backup and sound quality is very good . i suggest you that this product goodREAD MORE
464,4,good quality product. flexible and easy to use and even have a good battery backup. must buy.READ MORE
465,3,"In this product you will get rich Base and nice audio quality but i disappointed on call, what ever you talk won't be able to here by other person... over all product is ok for traveling and mainly for music lover will like this product..READ MORE"
466,5,"Have been using this for more than 6 months now. Working smoothly without any issues. Good bass with proper maintenance of sound quality. Overall, a good choice if you are looking for good headset in the mid range.READ MORE"
467,5,"1st of all Flipkart u have a god damn super fast service, tq u for that.And the quality of the product is super cool.. everything is grt yrr.. u have to by this as soon as u can.. Best type quality product within budget..🎧🎧READ MORE"
468,4,"sound quality not that good, but works good when volume is on middle levels. it becomes notice when you max the volume. all in and all good buy.READ MORE"
469,5,"Made order on December 1 at night and got delivered at home around 12.30 pm. Made order under 'Flipkart Pay Later' facility on Big Shopping Day period ( dec 1 - 5) Price was 999.Packing was good for mobility Delivery is fast I have still next month Jan 10 2020 to pay the dues (999) without any extra interest or service fee. but after 10th they will charge fine for late repay and Thank you Flipkart for this facility. Boat Rockers 400 is Superb even in this price range (₹999), now it is 1...READ MORE"
470,4,"it is a good product as i tried jbl t450bt ,ubon 5605 and boat rocker 510 but this product is better than other as compare to bass .it give extra bass on usin equilizer and is comfortable to take anywhereREAD MORE"
471,4,"Value for money I should say, at this price tag it is good product, sound quality is good not great, bass is just decent however it is really comfortable, overall a good product, got at 999 at sale, so it was a good dealREAD MORE"
472,5,"wonderful Headset Boat Rockerz 400extra bass. it's very Good clarity Sounds.then when we but different type of fusion sound editing song 5D,8D it's was awesome and Mind-blowing. It's worth to buy this Product Don't Miss it.READ MORE"
473,5,i am writing this review aftet using it 1 week ....super quality sound is very good but it comes out on full volume.battery backup is also very good it get charged within a hour and last upto to 6-8hours.new user may feel pain in initial days but pain will not feel after some days of use.foldable with easy carry.don't buy if you don't like extra bass.and i got it in 999 rupees so if more than this wait for a offer and if less it's your luck.thank u flipkart for your super fast delivery...READ MORE
474,5,fantastic bass and crisp and clear voice overall superREAD MORE
475,5,good bass. excellent for listening music. mic doesn't work properly. buy if you are music loverREAD MORE
476,5,beautiful design and comfortable to wear 😍 sound quality and battery back up is also very very good thank you Flipkart 😊 for giving such a nice product on this rangeREAD MORE
477,5,"Awesome product by Boat. Great delivery by Flipkart, 1day before expected date.Bass and Sound clarity is great. Used Nokia BH-503, Boat Rockerz 400, Leaf Bass 2 are high end headphones.READ MORE"
478,5,"just love itsuperb bass and sound quality is too much good but build quality is fair..but expect this I am very happy to have the product thanks flipkartlove it...,💓💓💓💓💓💗💗💗💝💝💝saketREAD MORE"
479,5,super sound quality..one of the best headphone I have with superior bass quality...get for bass lovers..go for it guys..really fantastic productREAD MORE
480,4,Tremendous product. very good experience with this boat rockerz 400 . you may feel much tight for the first purchase. but it will get feet across the 👂 with day by day uses. also have a fast and superb delivery .😎😎😎😎😎READ MORE
481,4,super bass the thing is we must adjust to the usage of headphones so we'll get ear pain further  usage will be smooth bought this at 999rs good handy product problem- while calling receiver doesn't hear your voice properly ...thats issue im facing...review is this of one day usage after sometime i will do the update ...READ MORE
482,5,"Awesome product in every Angel,such as battery backup that is really up to 10 hours and solid reach bass and a smooth sounds quality.I recommend it for everyoneREAD MORE"
483,3,"I have seen this in Local Shop in October and i was confused which one should i buy after googling over internet i have found that Boat is more Popular so i bought Boat Rockerz 400 at 1000 Rs.after that i realized it that FnD  HW 110 is much much better then Boat,I left Boat Rockerz to my Brother and bought this Product from Local Shop @1350 and i am Happy.Also i bought many product from E-commerce but this is my first Review.Its a real review if you bought FnD HW110 you won't Regret.Pr...READ MORE"
484,5,"It is a best headphone ever I had ,it's sound quality is very good ,bass and the style of the headphone very good but the mic is not seems to be great functioning mic but also good soundREAD MORE"
485,5,I used it last four months its awesome product good build quality super battery backup its really give u the 8 hr of use on one chargeREAD MORE
486,4,"For using YouTube,  volume is less comparatively other application. Generally speaking with this Bluetooth headset mic is not to the level of moderate. Can't hear by counterpart always. I havnt like it. Other than can be use this headset for hear songs in music app. Its nice to feel. I love it.READ MORE"
487,4,I have been using it since 2 monthsPros:Sound quality is amazing with an awesome bass.Good to listen to music and movies while travelling.Bluetooth connectivity is gud.Autoconnects once bluetooth is on.Good fit around the ears which I like while joggingBattery backup is gudGood to receive cals which I was sceptical.sometime the sound is not clear for the other person when still and not audible during travelling.but works fine most of the time.Cons:Not much.Its tight fitting around th...READ MORE
488,5,"Got it for 1k in Big billion.I have been using this for 1-2month nd i feel absolutely satisfied for the product. Apart from the satisfying build quality, i would vote for excellence in all other aspects. Jst go for itREAD MORE"
489,4,"the product has good design,  tight fit,  comfort to wear... sound quality is good... overall,  a good product for the priceREAD MORE"
490,5,they are just amazing good sound quality n battery back up amazing I'm fully satisfied with this ❤READ MORE
491,5,Everything is superb .. and sond quality and bass is extreme .. but the range is not as much as needed .. as it was shown that it have range of 10m but it is not .. but still it is one of the best headphone i hav used...READ MORE
492,4,"I am writing this review after using the item for more than a month.Pros:1. Good build.2. good sound quality.(I don't want to get into bass and so, only little of us actually understands about it. So, I will say directly tell that the sound is good and smooth.)3. dual connection (Bluetooth+aux cable)4. long battery5. good fit.(they are extendable.)6. easy to use.(they aren't difficult to use)Cons:1. It is little bit tight.(feel tight for new headphone users, and feeling will be gone...READ MORE"
493,4,This very accurate review.THIS headphone has very nice sound and bass quality you wont regret it.  ButThe cushions for the ears on the headphones are very irritating and causes disturbances.On full bass volume after several hours of continuous usage may give headache.But overall its very awesome quality headphones as compared to other headphones in market.Im glad i bought itBoat is very nice company i you want to buy these go for it.READ MORE
494,5,"Fact: See if you are looking for budget headphone ...this is the best in this range...none jbl,Sony, Phillips, beats nobody has this kind of sound quality in this range. fun fact : even boat have made only this model which has such great dynamic sound ...even rest of their models even the expensive ones are not so great...Bass-It is like you are sitting in a car with woofers with good amount of crisp Trible - not like Sennheiser but still pop music lovers will like it...I  bought it for th...READ MORE"
495,3,good for listening songs but not so good while on call coz sometimes sound is not audible or repeated sound comes can not talk softly on call..just for music is best.READ MORE
496,4,"good product.... you can go for it.initially i felt little tightness for my ears... but later many usage,it cusion gets adjusted with my ears.feel good comfort with a rating 3.5/5READ MORE"
497,4,"This is a wonderful companion for both my phone and music, this has an amazing battery life that lasts a whole day (depends on use) and it has good bass and sound quality is also works for calling on the go, best part is it comes with an additional aux cable that always keeps me connected in case its low on its juice, it feels little tight in the beginning but with time it gets acoustomed with your ears, easy to carry for its foldable mechanism, considering the price point its a good product,...READ MORE"
498,4,The right and left distribution is not okay...otherwise the sound quality is good but clarity is okay...bass is almost perfectREAD MORE
499,5,"nice Bluetooth headphone, I am pleased with its performance after 10 days use. u can prefer it at the price of 999 it's sound quality is best on comparision with other headphones.READ MORE"
500,5,excellent sound quality with deep bass. good battery backup. only thing not liked is its tight on ears. got @999 during big billion days.READ MORE
501,5,this is a very good product boat headphone good best also very nice thank you FlipkartREAD MORE
502,4,This headphone is very stylish but if you looking bass dj then it will be dispointe you. battery backup is good. mic is okk okk overall it's good but not very goodREAD MORE
503,5,nice headphone in this price band. almost everyone is good about this headphones. the bass and treble are good. easy to connect and pair. works well with oppo and mi phones. cusions and spring is also good. comes with aux cable and can be used as a normal wired headphonesREAD MORE
504,5,NO WORDS !!!!!!!  stunning and amazing sound quality.THE  BASS BOOSTED IN THE HIGH LEVEL. !!!!! BATTERY backup is good. one of the best in market. !!!!!!READ MORE
505,5,Hot and sexy sound as well as design....awesome loved this product.... battery backup is awesome...It's noise cancellation is fabulous you can't hear any other sound ...READ MORE
506,5,it's very durable can use anywhere and sound system is very delightful and soothing ....it has a good battery backup aswell...almost last for 5-6 hrsREAD MORE
507,5,Writing this review after use of 08 monthsAwesome soundsvery good battery backupWireless I love it Go for it only no other wireless headphones has the all qualities like boat rockerzREAD MORE
508,4,best headphones for bass and sound quality superb soundbut its mic is not good it create external sound to the one whom you are talking toREAD MORE
509,5,"satisfied with the purchase. for its price it's a decent buy. I have been using it for the past 9 days, so far encountered no problems. battery backup is greatREAD MORE"
510,5,Quality is good sound quality is also better but the ear cushions get warm  please change it with some other good materialREAD MORE
511,5,reliable. At this price it is amazing. I am always thinking about buying boAt accessories but due to high cost I cant afford it. But this festival season make me happy bcoz of this boAt headfone.1. Terrafic bass.2. battery may be upgraded3. design is very comfortable4. mic works awesome5. aux cable makes it wonderful6. less charging time ( 1.5 hrs and play 10+ hrs)7. I got it at 999 so it is best in this price.READ MORE
512,5,very very nice product from the boat ....very nice and clear audio with powerfull (monster) bass ..this one is best in resonable rateREAD MORE
513,5,"Good sound, clear voice clarity for calls. Comfortable cushion protection for ears. Doesn't give any pain although used for long time. Recommend it!!READ MORE"
514,5,"I got it for Rs 899, and this is just awesome with this range.I have 3 boat Bluetooth products this over head head phone, another piston head phone and a Bluetooth speaker.All products are working good and i just loved all products of this brandREAD MORE"
515,5,this Handset is awesome.. 😍 I love to use it..  Great Quality 😍 It is very effective during PUBG Playing  😍😍READ MORE
516,4,products is awesome but it's packaging was not in well manner.... it take more than 10 days to deliver... otherwise product is awesome and battery is awesome very long lasting battery because of battery performance I loved itREAD MORE
517,5,Its an awesome product. I used it for 10 days... and i charged it for just 3 times till now. Good sound quality and battery backup.I would recommend it to you if you would use it max 2-3 hrs a day as if u use it for more than that your ears will get pain as its on the ear headphone and so your ears are just covered and if you use it very long it would be painful. so based ln your usage buy. I strongly recommend it.READ MORE
518,5,Nice products Good product I am happy Bad is varry niceREAD MORE
519,4,nice product. good build quality. use of time over half an hour is causing earpain due to tightness. good battery backup. wiresld mode is also goodREAD MORE
520,5,"it's really a good headphone 🎧which I got in my budget.... sound quality is awesome and especially the bass... the bass of this earphone is totally excellent👍👏so if you are going for BOAT ROCKERZ 400, you've got a good choice.READ MORE"
521,5,Extremely happy with the sound quality at this price. It is very strong to last long. I will advice others to purchase the same without thinking about any other option.  I bought it with 999/-. Now the price is more. To buy with this price wait for the next Diwali offer. Thank u Flipkart.READ MORE
522,4,very good bluetooth headphone at this price range. you may also buy it. I bought it during Big Billion Day at attractive price. Love itREAD MORE
523,5,very good product and battery backup is also go long time so this is awesome I like it...….READ MORE
524,4,beautiful product nice to handle sound system is good i m happyREAD MORE
525,5,"It's very cool while working but when puting this on neck there it needs some more design feature like easily foldable on resting on neck ,It's very cool dude if cost few more bucks doesn't be feel costly.READ MORE"
526,4,"worth buy.. excellent sound quality with noise cancellation, but button quality could have been little better and they should give adjustable handset that fits to your head.Out of 10 I will give 8 number!READ MORE"
527,4,AMAZING SOUND N VERY HANDY. YOU CAN BUY ROCKERZ 400 WITHOUT ANY HESITATION. I LOVE IT N VERY COMFORTABLE TOO.READ MORE
528,5,it's just awesome 😊 battery backup was very good bass was awesome  I'm very happy with the product Thanks Flipkart ........😍😍READ MORE
529,5,"best bass earphone ever found on earth , design is in a good way. sound quality is good but when kept in low volume it is not proper but still its a very good earphone. if u want to buy a earphone i suggest u shall buy thisREAD MORE"
530,5,good product nice sound good bass.  but it build quality not very good  its wiring is so sensitive  so it faiils   so its a problem but it is fineREAD MORE
531,5,more flexible and reliable and sound quality is awesome...buy this product cz its not a worth of money it's an amazing product....READ MORE
532,5,"sound is great and good quality,super bass, best battery backup, you can use it continuously for 7-8 hour and also use as wired when it's battery is dead,nyc look but it can be more attractive,its OK. must buy I request u want to buy please buy.Don't be confused to buy it.it's my personal opinion.Iget it for 999.READ MORE"
533,5,"1. This is the best one in its price range. I bought it at 999 rs. I had also purchased Cosmic Byte headphones, and Sony headphones, both priced under 999. But no one comes closer to the bass, sound clarity, dolby effect and the distinct difference of each sound from others as you know how the ordinary headphones make the sound muddy, but that is not the case here. 2. Boat rockerz 400 is  able to deliver all sounds clearly distinct and separate from each other, with an ambient reality that l...READ MORE"
534,5,it's amazing nice product I love it best go for itREAD MORE
535,5,Good for someone who likes soft anf and sweet sound.READ MORE
536,5,Great product. Good sound quality and bass. The headband is very thin that's the little problem. Overall it's Great !!!!. Thanks flipkart.. And especially thanks to the seller. Thanks to the BOAT company.READ MORE
537,5,"Sound Quality - It tends to disrupt the audio at times, but overall provides decent qualityBass - Best in class.Design and Build - The headmounts do not rotate completely which makes it difficult to carry on the neck. But the thing is sturdy and feels great when wearing.Battery backup - Decent. Provides about 5-6 hours of music playing with 1-1.5 hours of charging.READ MORE"
538,5,"This product is best and nice to use 😍, I think this is better than sony to use and bass soundREAD MORE"
539,5,value for money 👍super bass 👌and sound is also very high quality I like the 3d sound effects when we play bass song and also good product for gaming purpose I buy it for play pubg thanks to flipkart for good packingREAD MORE
540,4,"i love the look and its size, wish it was a little lightweight, the ears feel not fully covered, the grip is good though, the base is awesomeREAD MORE"
541,4,i gifted to my Big B. in bhai dhooj festival & he like it very much...quality of sound is too good but major disadvantage is u cnt wear this headphone more than 10 mints...its starts paining in ur head as well as ur ears. very tight...READ MORE
542,5,Fast Delvery and Super sound quality I'm happy ur product  thank u flipkartREAD MORE
543,5,"Awesome product. Clear sound with great bass. Comfortable on ears for longer use. Must buy. I feel ""on the ear"" headphone are better than "" in the ear"" headphone.READ MORE"
544,4,Quality is good but one thing is that it doesn't support the distance range connection.. otherwise it seems to be well design and look coolREAD MORE
545,4,"They are really good.. specially when ur buying headphones like this for the first time.. the bass is too good n sound never distorted.. connectivity should have been btr... But yes u will love it anyway cause rather than cons it has most pros.. aftr all it depends upon d price which is very low so basically best headphones for good price.. atleast someone can afford to buy, if they have not used at allREAD MORE"
546,5,"What to say about this? This is my first bluetooth headphones which I think this is a massive budget headphone and its not only a budget headphone I can bet this headphone will give a tough competition to those Comapany headphones under 3k easily or better than those. 10 on 10,  no complains, no cons, Sound quality extra ordinary, built quality decent, and bass? Ohooo man you have to put it on your ear and feel the devil bass with the vibration, i bought it @999 what a purchase during Diwali ...READ MORE"
547,4,Nice product i like it so much but the Bluetooth range is very low it hardly  work in 10-12 feetREAD MORE
548,5,"Love it from the first look. Superb bass, balanced sound. tribble is bit less. But at this price point nothing can beat this beast.READ MORE"
549,4,"Pros:1. Powerful bass2. Good for on the move3. Easy to keep in bagCons:1. Sound clarity not so crisp and brilliant. The bass on high volume damages the vocals heard.2. You cannot put this up for more than half an hour, trust me on this. Head feels heavy.READ MORE"
550,5,"GOOD PRODUCT, NICE  SOUND. BUT THE BUILT QUALITY OF THE SWITCHES ARE NOT THAT MUCH GOOD. WE CAN SAID IT AVERAGE. OTHER WISE ITZ A GUD PRODUCT WITH EYE CATCHING LOOKREAD MORE"
551,4,been using it for a month .. headphone seems fine. It has some good audio audio quality decent enough bass ..First day of use you may feel the tightness in the ear but soon it will automatically adjust to one's head size .. Honestly speaking i am quite happy with the performance right now .. i dont know about the durability of this device. There is a slight delay in audio during calls but it's ok ...READ MORE
552,3,"Got best product , extra bass, superb sound quality and awsome design, good service, thankyou flipkart !READ MORE"
553,5,Good sound quality n bass m happy with the product i bought in diwali sale at reasonable price and battery backup is also goodREAD MORE
554,3,i am writing review after a 15 days use. sound quality and battery backup is quite good though comfort is zero.it is too tight and cushions are also not that soft. it can make your ears paining after continuous use 30 to 45 minutes. second thing that i dislike about it is volume while calling it is too low and mic is also doesn't produce enough voice that can be audible to person who is on other end. maybe this is just  my headphone's fault.but in this price segment i don't think we can expec...READ MORE
555,5,"This is really a good product in this price segment. In high volume sound comes out what can be listened by person sitting aside, company should work on this. Great ProductREAD MORE"
556,4,the best in segment. good bass. nice sound. but sound quality while calling is not so good. the range is also not very wide. there is a lot of noise while talking.. but overall gud and best considering the price.READ MORE
557,4,bought it for 999 and its awesome at this price sound quality is dope bass is super nice battery backup is also ok the problem is with design as its not comfortable to wear for long its painful to ears but besides that its still pretty goodREAD MORE
558,5,Just wow it so cool it perfectly fit on me and it's battery life is amazingREAD MORE
559,5,Boat 400 iS one of the best head phone ...Bass also superb and beer try back best more than 5 hours play back time....I love this products...Chho to diwali pe le sakate hoREAD MORE
560,3,"the headphone 🎧 is really super good, the sound quality, bass, battery backup, charging time is more pretty good. but it's not comfortable for me, it's filling so much irritated when I listen to music with it. but I love it because it's sound quality is very very very good. and I have an another headphon of ""boat"".READ MORE"
561,4,Good sound quality at this price range. Bass is very good and you can enjoy every beat of music. Nice product👍👍 And good battery life.READ MORE
562,5,Nice but not good 4 pubg good battery life sound is good but not bassREAD MORE
563,5,this product are perfect and sow beautifully designs and sound quality are perfect bass I am happy 😊READ MORE
564,4,sound quality is goodyur ear hurts after wearing it for 10mins not so comfy at allbut for a price of 999 this is a very good dealThe mic won't work at all.when I'm playing pubg or calling ....it uses the mic of the phone not the headsetI don't know whyREAD MORE
565,5,Lovly headphone in this range.. I am fully surprised with this.. Bass is good and sound quality is also exellent.. Over all a very nice and best product in this range.. Really boat rockssss🤷‍♂️READ MORE
566,4,"I m very happy with this product,,,money worth it,,,really like it,,,sound quality is awesomeREAD MORE"
567,4,"Superb Sound Quality.Build Quality 👌👌👌Light Weighted...Boat need to work on design,if this can be more compact i definetly give 5 stars.😉Go for it guys Worth of buying...READ MORE"
568,5,it good for music lovers.. clarity is good but bass so enhance ..READ MORE
569,5,It is a awesome product in affordable price.It has a superb bass quality as well as battery back up.READ MORE
570,5,Awesome Bluetooth headset Awesome bass boosted easy handy care design is very good superb price in headphonesREAD MORE
571,4,"Great product, excellent sound but it's a little bit tough to use it for long. After 30 minutes it starts itching. But at 1000 price this is the best product but the sound cracks if you use it in full VolumeREAD MORE"
572,5,In affordable price good product... Smooth sounds with super high bass...READ MORE
573,4,sound quality excellent but bass not a excellent only avarage. build quality superb and osmm..my one star less to not a super bass only avarage ..READ MORE
574,5,"great sound quality, bass is good but bluetooth connectivity range is not good... But overall its great. I always prefer Indian brands...Boat is one of them though its made in china...But it is an mumbai based start-up company... great work...After 1 year of usage....i am completely satisfied....READ MORE"
575,5,Best for hardworkers more to specify for students who lead a cool life.Must buy product at an affordable price.READ MORE
576,4,the product is good & the quality is also great .its a very great hedphone....but the only problem is it's comfortness ....the padding are not great so u can't wear them for a long time....😎READ MORE
577,5,Great product from boAt. What I liked most about it is that it has very good sound quality with decent bass. Better than JBL.READ MORE
578,5,"Superb Experience at thi price. Boat have done a great job, superb battery backup, clear sound experience, extra bass, best feature = Dual mode(Bluetooth & Aux)READ MORE"
579,5,sound quality is best and perfect comfort on ears good quality productREAD MORE
580,5,"Comparatively much better than top other brands(Sony, JBL)Simply go with it, You will definitely love !- Rich bass- Very flexible- Fast connectivity- Great battery life Now i bought this for my brother.  Already i have 1 year old same wireless boat!  (still sounds like a new)READ MORE"
581,5,great headphones and amazing sound quality...great fit and amazing look great design also great bass .....came with amazing safe packing.....just one thing sound decrease if u connect with aux that's all .. rest battery sound quality all worth it ...got for 999 amazing productREAD MORE
582,5,best product in this range . love this . I got it for 900 RS . satisfied from itREAD MORE
583,3,"compared to other products at this segment, this serves little lower. Sony on the other hand available for 500 has good music quality with a nice bass and surround effect. Nothing spl other than the design.READ MORE"
584,5,"Most powerful bass and sound, battery backup to good and quality wise best product.READ MORE"
585,5,"this is good deal in 899, too amazing, this is beyond the expectation. Great sound with bass as well as great look so grab the deal as soon as possibleREAD MORE"
586,4,"Nice Product ! All things are good but it's slightly tight, after 1 hour of usage, I started to feel pain in my ears, so I don't think it's built quality is that much awesome but I think I'll get used to it after few days. Well, All you will get is according to price, so I think you should go for it.Bought for 999 rupees.READ MORE"
587,5,The very good product. In this price segment . I love it .Good sound .  bass performance good .READ MORE
588,4,I think of anyone wants to buy this in this price range then it is the best product👍.Best sound quality in this price range. bass is really good. we can say that it is value for money. Could be better as the charging cable doesn't plug in properly. but then also there are no problem with sound or bass. Crystal clear sound. We expect this from boAt. We can't expect quality more than this in plastic. it is Portable and easy to carry.READ MORE
589,4,great buy one of the best headsets by far in this price range.Sound and bass quality is great.Colour and fitting is also great.overall I recommend this to all.READ MORE
590,4,"i bought this headphone in 900 rupees only. So, at this price range i think it is the best headphone ever. The best thing  in this headphone is all about its bass and sound quality. Its battery backup is good but not best. If you want to buy this headphone just buy it without any fear.READ MORE"
591,5,good sound bass and good looking and everything is oosam and working properly but mic is low in qualitybut I also like this product and so happyREAD MORE
592,5,good product good battery backup good replacement Xtreme bass overall exlent prospect thank q Flipkart and I'm parches 899rs only from big bilian days offerREAD MORE
593,4,"I really like these headphones. Build quality, battery, everything is amazing. They do hurt a bit on ears because it sits on the ears. About sound quality, I didn't see anyone saying this when I was reading reviews to buy this, so here's what I have to say. The sound is amazing but with the wire. If you're sound sensitive like me you'll notice the slight high pitch buzz when using wirelessly. Yes, I know this will be the case with wireless connectivity but once you listen to something with th...READ MORE"
594,5,Superb bass and sound quality is pretty goodI love this product.This product is  best for sound lovers and bass loversREAD MORE
595,5,"Everything is good & fabulous. Just one thing I would say is that the sound quality of Skull Candy is little better than Boat but still Boat is cheaper than Skull candy & hence, it offers best in its price range :)READ MORE"
596,4,I have been using this last 1 year this is an awesome purchase good in this price good sound good bass good noise cancellation good build quality  only one  cons it is slightly tight if you use for long period like if you are watching movieREAD MORE
597,4,best headphone  in this price..got this black and blue one for 899 .  after unboxing the battery was about 80%. base is very very good but vocals could be better bluetooth and aux cable both are decent. and can easily be used within 5 to 10 metres . the con is that it is slightly tight and causes pain in ears when used for about 20 minutes it could be more comfortableREAD MORE
598,5,good for one day battery stable perfect bass  sound quality is bestREAD MORE
599,5,"The best for this price. Really it works like a charm. sound quality and bass purely boom. Battery backup is quite good, last for 6 hours for steady usage. Everyone must try this without doubts.READ MORE"
600,5,"Superb sound quality and also with Clear bass,  but design and look wise slightly disappointed.  Material feels weak. If you have to enjoy the music and no matter about the durability,  then go for it.READ MORE"
601,5,"I brought it at filkart big billion bay at RS 899 sound bass superb , aqulity good and overall excellent performance I am  so happy for price thankq filkart.READ MORE"
602,5,"an awesome product for boat , best quality , best bass and best noise cancellation,and great battery back upREAD MORE"
